SizeX,SizeY,Volume_Per,Volume_um3,Area_Per,Area_um2,Height_um,OffsetX_mm,OffsetY_mm,label
-0.70946,-0.148903,1.35554,-0.555706,1.72066,-0.575368,0.126427,1.42677,30.5624,1
-0.70946,-0.148903,1.33772,-0.559758,1.36445,-0.589175,0.415129,1.30416,27.9421,1
-0.111278,-0.840713,-0.692317,-0.657855,0.256963,-0.649124,-1.11692,1.45742,31.2174,1
-0.114871,-0.842816,-0.0948046,-0.639378,0.641771,-0.64107,-0.698669,1.91721,41.0436,1
-0.114871,-0.842816,-0.900943,-0.666954,-0.0173396,-0.658764,-1.14652,1.91721,41.0436,1
-0.30169,-0.630437,0.0572092,-0.606171,0.548093,-0.612399,-0.428277,0.99764,21.3913,1
-0.111278,-0.840713,-1.24012,-0.676679,-1.89146,-0.707065,0.173457,0.292637,6.32459,1
-0.298098,-0.624128,0.0526908,-0.603225,-0.752364,-0.646167,0.789989,0.353942,7.63474,1
-0.298098,-0.628334,0.115329,-0.600941,-0.407009,-0.636277,0.530258,1.91721,41.0436,1
-0.114871,-0.842816,-1.04693,-0.671947,-1.93914,-0.710367,0.49928,1.91721,41.0436,1
-0.114871,-0.842816,0.422746,-0.621674,0.522103,-0.644278,0.0506765,1.45742,31.2174,1
1.75512,-0.1468,0.722506,1.9593,0.834549,2.13448,0.140848,1.7946,38.4233,1
1.75512,-0.1468,0.976197,2.01324,0.990118,2.16043,0.312038,1.82525,39.0784,1
1.75512,-0.1468,1.03281,2.02531,1.02209,2.16576,0.352296,1.70264,36.4581,1
1.75512,-0.1468,1.74681,2.17716,1.22104,2.199,1.03567,1.8559,39.7334,1
1.75512,-0.1468,0.634009,1.94048,0.793788,2.12766,0.0686112,1.64134,35.1479,1
1.75512,-0.1468,0.80548,1.97691,0.915513,2.14795,0.170196,1.61069,34.4928,1
1.75512,-0.1468,1.50994,2.12677,1.08791,2.17675,0.872135,1.61069,34.4928,1
1.75512,-0.1468,1.21934,2.06498,0.827818,2.13335,0.75738,1.61069,34.4928,1
-0.298098,-0.624128,-0.975507,-0.640729,-1.94325,-0.680257,0.605505,-0.259104,-5.46676,1
-0.111278,-0.840713,-0.51595,-0.651795,0.556694,-0.64104,-1.14978,0.936335,20.0812,1
-0.111278,-0.840713,-0.756838,-0.660071,-0.121301,-0.659325,-0.869984,0.415246,8.94489,1
-0.298098,-0.628334,0.243618,-0.596262,-0.0251928,-0.625347,0.330097,1.48808,31.8725,1
-0.114871,-0.842816,0.205959,-0.629086,-0.567065,-0.673524,0.807671,1.8559,39.7334,1
-0.298098,-0.628334,0.139304,-0.600068,-0.0500605,-0.626062,0.219482,1.30416,27.9421,1
-0.114871,-0.842816,0.416595,-0.621883,0.159171,-0.654027,0.377504,1.39612,29.9073,1
-0.298098,-0.634642,-0.691061,-0.635256,-0.0352899,-0.631236,-0.86133,1.30416,27.9421,1
-0.114871,-0.842816,-0.407494,-0.650073,0.106817,-0.655429,-0.624173,1.21221,25.9769,1
-0.298098,-0.624128,0.384209,-0.591136,-0.513215,-0.63932,0.988894,0.170028,3.70429,1
-0.111278,-0.840713,-0.415152,-0.648333,-0.0683846,-0.6579,-0.476813,-0.105842,-2.19139,1
-0.111278,-0.840713,0.382452,-0.620926,1.12269,-0.625781,-0.52472,0.752421,16.1507,1
-0.298098,-0.628334,0.614176,-0.582748,0.017253,-0.624133,0.764654,1.88656,40.3885,1
-0.298098,-0.634642,0.00147488,-0.610258,-0.282293,-0.638238,0.261246,1.12025,24.0116,1
-0.30169,-0.630437,0.927242,-0.574635,1.33024,-0.590152,-0.0462675,0.752421,16.1507,1
-0.111278,-0.840713,-0.976888,-0.667633,0.128319,-0.652591,-1.36863,0.445899,9.59997,1
-0.298098,-0.624128,-0.105976,-0.609014,-0.0401502,-0.625775,-0.105088,0.507203,10.9101,1
-0.111278,-0.840713,1.01273,-0.599272,0.337739,-0.646945,0.962432,1.39612,29.9073,1
-0.298098,-0.624128,0.439064,-0.589132,-0.801166,-0.647561,1.35661,0.20068,4.35937,1
-0.111278,-0.840713,-0.795751,-0.661408,-1.86808,-0.706436,0.78146,-0.381713,-8.08706,1
1.75512,-0.1468,1.96586,2.22379,0.645325,2.10287,1.85387,1.24286,26.6319,1
1.75512,-0.1468,2.06076,2.24397,0.821647,2.13227,1.79731,0.844378,18.1159,1
1.75512,-0.1468,1.88439,2.20644,0.644202,2.10268,1.75379,0.844378,18.1159,1
1.75512,-0.1468,1.68932,2.16496,0.584181,2.09263,1.57056,0.99764,21.3913,1
-0.89089,0.065579,-0.567165,-0.655537,-0.416544,-0.669482,-0.355413,1.1509,24.6667,1
1.98326,-0.148903,2.08147,2.48282,0.720303,2.34491,1.9226,0.476551,10.255,1
1.98326,-0.148903,1.94251,2.45119,0.507706,2.30692,1.96198,0.783074,16.8058,1
-0.298098,-0.634642,-0.467246,-0.627178,-0.378775,-0.640971,-0.259596,1.12025,24.0116,1
