SizeX,SizeY,Volume_Per,Volume_um3,Area_Per,Area_um2,Height_um,OffsetX_mm,OffsetY_mm,label
-1.22467,-1.93346,-0.11636,-2.06799,-0.163906,-2.06745,-0.0760676,0.701281,15.6726,1
-1.24823,-0.671531,-0.20642,-1.44251,0.149988,-1.43123,-0.264266,0.735407,16.4322,1
-0.794024,-1.9986,0.611232,-1.8424,1.25135,-1.86256,0.290689,1.26435,28.2062,1
-0.794024,-1.9986,1.8162,-1.7746,1.08922,-1.865,1.6164,0.940161,20.9898,1
-0.794024,-1.9986,2.41288,-1.74102,0.839934,-1.86875,2.33023,0.854847,19.0908,1
0.733509,-0.577014,0.714599,0.802692,0.33893,0.644187,0.670783,0.837784,18.711,1
0.733509,-0.577014,-0.54484,0.543602,0.231657,0.638264,-0.651361,0.701281,15.6726,1
0.733509,-0.577014,-1.21116,0.406499,-0.45768,0.600295,-1.18069,1.02547,22.8889,1
0.733509,-0.577014,1.50533,0.965391,0.208495,0.636988,1.56106,0.906035,20.2302,1
-1.24823,-0.671531,0.50446,-1.38356,0.387691,-1.42595,0.430682,0.581842,13.0139,1
-0.794024,-1.9986,1.45581,-1.79487,0.342585,-1.87624,1.46557,0.581842,13.0139,1
-0.794024,-1.9986,1.17356,-1.81075,-0.309575,-1.88608,1.36613,0.496528,11.1149,1
-1.24823,-0.671531,0.578737,-1.37741,0.199962,-1.43012,0.566449,0.684219,15.2927,1
-0.794024,-1.9986,1.56103,-1.78895,0.604059,-1.87231,1.49635,0.581842,13.0139,1
-0.58294,1.20731,-0.45772,0.561516,0.81129,0.670201,-0.719771,-0.0665449,-1.41874,0
-0.58294,1.20731,0.905396,0.84196,0.989871,0.68003,0.679631,-0.390738,-8.63507,0
-0.58294,1.20731,0.793672,0.818977,0.711332,0.664708,0.643577,-0.134796,-2.93797,0
-0.58294,1.20731,0.639395,0.787205,1.40189,0.70272,0.276689,-0.595492,-13.1927,0
-0.58294,1.20731,-0.956296,0.45895,0.814945,0.670387,-1.25214,-0.714932,-15.8514,0
-0.58294,1.20731,0.955996,0.852377,1.46832,0.706406,0.591409,-0.783183,-17.3706,0
-0.58294,1.20731,-0.467933,0.559427,0.449249,0.650266,-0.629965,-0.185985,-4.07739,0
-0.58294,1.20731,0.978588,0.857017,0.843589,0.671983,0.801135,-0.561366,-12.4331,0
