SizeX,SizeY,Volume_Per,Volume_um3,Area_Per,Area_um2,Height_um,OffsetX_mm,OffsetY_mm,label
-0.880286,1.05697,0.434494,0.630145,0.667114,0.692083,-0.0947576,0.24117,4.69488,1
-0.880286,1.05697,1.04543,0.771798,1.11797,0.773445,0.333,0.24117,4.69488,1
1.07625,-0.907771,0.262077,0.590165,0.289607,0.623915,0.079438,-0.136602,-2.81206,1
1.07625,-0.907771,0.412016,0.624914,0.396335,0.64319,0.191927,-0.249934,-5.06414,1
1.07625,-0.907771,0.0271624,0.535692,-0.161441,0.542482,0.248928,-0.136602,-2.81206,1
1.07625,-0.907771,0.363552,0.613668,0.122726,0.59379,0.447841,-0.401043,-8.06692,1
1.07625,-0.910927,0.551561,0.636471,0.462144,0.633649,0.336025,-0.325488,-6.56553,1
1.07625,-0.910927,0.821557,0.698727,0.418208,0.625747,0.822464,-0.363265,-7.31623,1
1.07625,-0.910927,0.413705,0.604689,0.476853,0.636298,0.0977671,-0.589929,-11.8204,1
1.07625,-0.910927,0.36589,0.593689,0.342405,0.612146,0.183183,-0.43882,-8.81761,1
-0.877143,1.05697,-0.181636,0.497163,-0.600043,0.473452,0.454397,-0.589929,-11.8204,1
-0.877143,1.05697,-0.184755,0.496441,-0.174829,0.550434,-0.0848362,-0.9677,-19.3273,1
-0.881858,1.05697,0.515441,0.638543,0.0648368,0.57286,0.767649,-0.476597,-9.56831,1
-0.881858,1.05697,0.429947,0.618768,-0.0603693,0.550307,0.785639,-0.43882,-8.81761,1
-0.881858,1.05697,0.541296,0.64452,0.337313,0.621875,0.471718,-0.43882,-8.81761,1
-0.881858,1.05697,0.436053,0.62017,0.344102,0.623093,0.293989,-0.43882,-8.81761,1
-0.881858,1.05697,-0.0805503,0.50076,0.206827,0.598408,-0.375556,-0.476597,-9.56831,1
-0.881858,1.05697,0.0482105,0.530502,0.260002,0.607969,-0.230617,-0.778815,-15.5739,1
-0.881858,1.05697,0.472044,0.628507,-0.0716841,0.548257,0.869375,-0.43882,-8.81761,1
-0.877143,1.05697,0.126689,0.568862,-0.452773,0.500116,0.783792,-0.627706,-12.5711,1
-0.881858,1.05697,-0.190731,0.47528,-0.192177,0.526587,-0.0735729,-0.514374,-10.319,1
-0.877143,1.05697,0.17957,0.581158,-0.212543,0.543593,0.565036,-0.589929,-11.8204,1
-0.877143,1.05697,0.174763,0.580042,-0.22989,0.540467,0.578993,-0.627706,-12.5711,1
-0.877143,1.05697,-0.234778,0.484788,-0.361319,0.51667,0.062792,-0.589929,-11.8204,1
1.07625,-0.907771,0.0664007,0.544768,-0.0911057,0.555174,0.226061,-0.476597,-9.56831,1
1.07625,-0.907771,0.339645,0.60814,0.495709,0.66111,-0.0428004,-0.665483,-13.3218,1
1.07625,-0.907771,-0.0653488,0.514247,0.14856,0.598444,-0.28123,-0.249934,-5.06414,1
1.07625,-0.910927,0.287673,0.575658,0.166851,0.580646,0.270282,-0.514374,-10.319,1
1.07625,-0.907771,0.0573056,0.542677,0.301864,0.626118,-0.265592,-0.249934,-5.06414,1
1.07625,-0.910927,-0.272718,0.446494,0.263773,0.598043,-0.753712,-0.212157,-4.31345,1
1.07625,-0.910927,-0.0405319,0.499996,0.358056,0.614978,-0.489895,-0.0610479,-1.31067,1
1.07625,-0.910927,-0.180987,0.467634,0.156858,0.578864,-0.479302,-0.17438,-3.56276,1
-0.880286,1.05697,0.156313,0.565639,-0.11034,0.551718,0.39807,-0.552151,-11.0697,1
-0.880286,1.05697,0.369658,0.615099,0.279047,0.622002,0.266077,-0.0988251,-2.06137,1
1.07625,-0.907771,1.06401,0.776082,1.78191,0.893322,-0.392203,1.56337,30.9692,1
-0.881858,1.05697,0.729177,0.687948,1.22225,0.781159,-0.275847,1.07227,21.2102,1
-0.880286,1.05697,0.894188,0.736696,1.87035,0.909302,-0.742949,1.29893,25.7143,1
-0.880286,1.05697,1.50343,0.878001,2.05816,0.943208,-0.041456,1.45004,28.7171,1
1.07625,-0.909349,1.31023,0.822274,1.79077,0.883481,-0.0325454,1.41226,27.9664,1
1.07625,-0.909349,1.41638,0.846803,1.62201,0.853127,0.317698,1.75226,34.7227,1
1.07625,-0.909349,0.196591,0.56483,1.46531,0.824905,-1.3597,1.90337,37.7254,1
1.07625,-0.907771,0.891199,0.73604,1.56167,0.853559,-0.409354,1.63893,32.4706,1
1.07625,-0.907771,0.59106,0.666424,1.02143,0.756048,-0.260548,1.26115,24.9636,1
1.07625,-0.909349,1.32907,0.826627,1.72911,0.872382,0.0648112,1.6767,33.2213,1
1.07625,-0.907771,0.868722,0.730823,1.46342,0.835832,-0.334026,1.37449,27.2157,1
-0.881858,1.05697,1.45224,0.855095,1.5809,0.845733,0.418919,1.29893,25.7143,1
-0.881858,1.05697,1.37311,0.836819,1.98424,0.918321,-0.153273,1.29893,25.7143,1
-0.881858,1.05697,0.732294,0.688674,1.223,0.781316,-0.271981,1.14782,22.7115,1
-0.881858,1.05697,0.923292,0.732827,1.32162,0.799063,-0.090555,1.11004,21.9609,1
-0.881858,1.05697,1.4078,0.844834,1.84395,0.893073,0.0540483,1.1856,23.4622,1
-0.881858,1.05697,0.557408,0.648217,1.27354,0.790406,-0.59801,1.11004,21.9609,1
-0.881858,1.05697,1.56099,0.880212,1.90636,0.904293,0.212945,1.14782,22.7115,1
-0.877143,1.05697,0.546884,0.666597,1.13023,0.786762,-0.45307,1.82781,36.224,1
-0.877143,1.05697,-0.123298,0.510717,0.784779,0.724192,-1.11051,1.6767,33.2213,1
-0.877143,1.05697,0.446318,0.643208,1.24035,0.806676,-0.731853,1.71448,33.972,1
-0.877143,1.05697,-0.065219,0.524229,0.785911,0.72439,-1.02039,1.79003,35.4734,1
