SizeX,SizeY,Volume_Per,Volume_um3,Area_Per,Area_um2,Height_um,OffsetX_mm,OffsetY_mm,label
0.580401,0.580356,1.32528,0.894247,0.900213,0.788663,0.586953,-1.21437,-23.2724,1
0.580401,0.580356,1.63871,0.994223,0.915372,0.793033,0.897756,-1.18544,-22.7164,1
0.580401,0.580356,0.193668,0.533442,0.411737,0.648629,-0.169579,-1.44578,-27.7206,1
0.580401,0.580356,1.02346,0.798018,0.267389,0.60731,0.837614,-1.21437,-23.2724,1
0.580401,0.580356,0.907991,0.761214,0.695908,0.730154,0.332739,-1.15652,-22.1603,1
0.580401,0.580356,0.789791,0.723503,0.780979,0.754495,0.135679,-1.30115,-24.9405,1
0.580401,0.580356,0.535285,0.642332,0.519885,0.679697,0.0961533,-1.21437,-23.2724,1
0.580401,0.580356,0.494633,0.629379,1.0113,0.820526,-0.365358,-1.30115,-24.9405,1
0.580401,0.580356,-0.159393,0.420839,-0.579923,0.364402,0.33672,-1.12759,-21.6043,1
0.580401,0.580356,1.17753,0.847159,0.869669,0.779949,0.460842,-1.359,-26.0525,1
0.580401,0.580356,0.793719,0.72477,0.546131,0.687166,0.344825,-1.2433,-23.8284,1
0.580401,0.580356,0.244911,0.549765,0.509478,0.676704,-0.200147,-1.359,-26.0525,1
0.580401,0.580356,1.22501,0.862268,0.440471,0.656919,0.893207,-1.33007,-25.4965,1
0.580401,0.580356,1.08649,0.818089,1.13371,0.85562,0.139092,-1.30115,-24.9405,1
0.580401,0.580356,0.619495,0.669195,0.601788,0.703138,0.113214,-1.2433,-23.8284,1
0.580401,0.580356,0.786716,0.722511,0.823967,0.766811,0.0953007,-1.21437,-23.2724,1
0.580401,0.580356,1.29214,0.883673,0.394315,0.643675,1.00624,-1.21437,-23.2724,1
0.580401,0.580356,1.17821,0.847382,1.02782,0.82524,0.324208,-1.41685,-27.1645,1
0.580401,0.580356,1.04139,0.803717,1.18099,0.869181,0.0527899,-1.359,-26.0525,1
0.580401,0.580356,1.7055,1.01549,0.694099,0.72965,1.16633,-1.2433,-23.8284,1
0.580401,0.580356,0.0751262,0.495594,0.520337,0.679777,-0.387964,-0.954037,-18.2682,1
0.580401,0.580356,1.44074,0.931051,0.0397791,0.542073,1.49562,-0.867259,-16.6001,1
0.580401,0.580356,0.539897,0.643837,0.306982,0.618646,0.288664,-1.12759,-21.6043,1
0.580401,0.580356,0.615053,0.667792,0.120099,0.565064,0.536339,-1.04081,-19.9362,1
0.580401,0.580356,0.378483,0.59237,-0.124705,0.494901,0.50506,-1.12759,-21.6043,1
0.580401,0.580356,1.14661,0.837304,-0.254347,0.457714,1.45979,-1.09867,-21.0483,1
0.580401,0.580356,0.683206,0.689539,0.620567,0.708514,0.16383,-1.04081,-19.9362,1
0.580401,0.580356,0.85504,0.744327,-0.247107,0.459806,1.13576,-1.12759,-21.6043,1
0.580401,0.580356,0.651778,0.67953,0.275307,0.609561,0.435676,-1.33007,-25.4965,1
0.580401,0.580356,0.776126,0.719157,0.0789215,0.553277,0.746335,-1.4747,-28.2766,1
0.580401,0.580356,0.431264,0.609189,-0.0330736,0.521149,0.47833,-1.50363,-28.8326,1
0.580401,0.580356,1.04173,0.803854,0.0153453,0.535028,1.09027,-1.38793,-26.6085,1
0.580401,0.580356,0.99032,0.787428,0.42124,0.651383,0.663019,-1.18544,-22.7164,1
0.580401,0.580356,1.12697,0.831025,0.411737,0.648681,0.815861,-1.2433,-23.8284,1
0.580401,0.580356,2.13491,1.15241,1.56019,0.977856,0.83733,-1.359,-26.0525,1
0.580401,0.580356,0.66715,0.684406,-0.0258323,0.523215,0.725721,-1.33007,-25.4965,1
