SizeX,SizeY,Volume_Per,Volume_um3,Area_Per,Area_um2,Height_um,OffsetX_mm,OffsetY_mm,label
-0.417309,2.67913,0.444943,3.47178,0.138986,3.60067,0.458346,0.933819,18.8917,1
-0.431966,2.68829,1.16765,3.8136,0.846547,3.89272,0.626892,1.06524,21.5424,1
-0.431966,2.68829,1.54018,4.0069,1.15966,4.03748,0.765412,1.09152,22.0725,1
0.774807,5.48946,1.95227,15.774,1.72644,16.3367,0.670151,0.854969,17.3013,1
-0.651824,2.68829,0.187331,2.56538,0.593446,2.94951,-0.417521,1.1178,22.6027,1
-0.431966,1.95595,0.378706,2.50003,-0.143983,2.49493,0.707426,-1.32654,-26.7004,1
2.12815,-0.369201,0.00251344,2.52653,-0.336087,2.62268,0.3976,-0.459195,-9.20574,1
1.45881,-0.84064,2.03906,1.11348,1.18603,0.905473,1.38921,0.329303,6.69846,1
1.45881,-0.84064,0.666323,0.737521,0.415504,0.71745,0.441779,0.881252,17.8314,1
1.45881,-0.845217,1.22189,0.875469,0.307252,0.676846,1.34422,0.907535,18.3615,1
1.45881,-0.845217,1.26579,0.887461,1.10217,0.869983,0.46893,0.618419,12.53,1
-0.871681,1.34263,-1.75064,0.0755081,-1.99772,0.128543,-0.201689,0.0927537,1.9272,1
-0.871681,1.34263,1.30179,0.911558,0.693565,0.785293,0.985846,0.38187,7.75874,1
1.45881,-0.84064,0.945606,0.814015,0.645749,0.773635,0.557864,0.802402,16.241,1
1.45881,-0.845217,1.02429,0.821579,0.678421,0.766999,0.627008,0.854969,17.3013,1
1.45881,-0.845217,0.994394,0.813426,0.914976,0.824485,0.317642,1.19665,24.1931,1
1.45881,-0.845217,0.721669,0.739077,0.560354,0.738329,0.35043,0.986385,19.952,1
1.45881,-0.845217,1.01729,0.819673,1.27352,0.911595,-0.0431509,0.802402,16.241,1
1.45881,-0.84064,0.986726,0.825267,0.717543,0.791141,0.530941,1.03895,21.0122,1
1.45881,-0.84064,0.745896,0.759298,0.670148,0.779574,0.258276,0.986385,19.952,1
1.45881,-0.84064,1.08797,0.852977,1.0796,0.879497,0.259312,0.907535,18.3615,1
1.45881,-0.84064,1.22244,0.889819,1.03963,0.869727,0.481585,0.565853,11.4697,1
1.45881,-0.84064,0.608311,0.721603,0.362921,0.7046,0.422795,0.854969,17.3013,1
-0.876567,1.34263,1.07452,0.835277,0.277105,0.669514,1.17579,0.355587,7.2286,1
-0.876567,1.34263,1.30657,0.898575,0.643646,0.758548,1.05177,0.487003,9.8793,1
-0.876567,1.34263,-1.26454,0.197374,-1.83689,0.155875,0.388512,0.0664704,1.39706,1
-0.871681,1.34263,0.617869,0.72425,0.221156,0.66999,0.603999,0.329303,6.69846,1
-0.876567,1.34263,0.771235,0.752587,0.481549,0.719191,0.509658,0.197887,4.04776,1
-0.871681,1.34263,0.880259,0.796102,0.84178,0.821442,0.246657,0.30302,6.16832,1
-0.871681,1.34263,0.604421,0.720537,0.327585,0.695984,0.458806,0.30302,6.16832,1
-0.876567,1.34263,1.35125,0.910743,0.519829,0.728467,1.26185,-0.0123794,-0.193361,1
-0.871681,1.34263,-0.45803,0.42954,-0.97494,0.37814,0.515525,0.0401871,0.866919,1
-0.876567,1.34263,1.22833,0.877225,0.40008,0.699375,1.23872,0.197887,4.04776,1
-0.871681,1.34263,1.43227,0.947309,0.882725,0.831433,0.939941,0.119037,2.45734,1
-0.871681,1.34263,0.11476,0.586441,-0.500147,0.493975,0.768863,0.0139038,0.336779,1
-0.871681,1.34263,0.893817,0.799815,0.605645,0.763846,0.533589,0.171604,3.51762,1
-0.871681,1.34263,0.737116,0.75689,0.666783,0.778749,0.250108,0.276737,5.63818,1
-0.876567,1.34263,0.829914,0.768568,0.883846,0.816915,0.132298,0.30302,6.16832,1
-0.876567,1.34263,1.03718,0.825117,0.513239,0.726872,0.838467,0.119037,2.45734,1
-0.871681,1.34263,0.726336,0.753929,0.786672,0.808006,0.101004,0.171604,3.51762,1
-0.876567,1.34263,1.29924,0.896555,0.938533,0.830205,0.697762,0.171604,3.51762,1
-0.871681,1.34263,0.898263,0.80102,0.174602,0.658643,1.05487,0.14532,2.98748,1
-0.876567,1.34263,1.63964,0.989407,1.14017,0.879186,0.918311,0.197887,4.04776,1
-0.876567,1.34263,0.857254,0.776019,0.462339,0.714517,0.650707,0.355587,7.2286,1
-0.876567,1.34263,0.897262,0.786945,0.383253,0.695287,0.799925,0.0139038,0.336779,1
-0.871681,1.34263,0.57397,0.712208,-0.0644771,0.600314,0.889895,0.0664704,1.39706,1
-0.871681,1.34263,-0.770765,0.343876,-0.112713,0.588527,-0.986437,0.197887,4.04776,1
-0.876567,1.34263,1.19477,0.868093,1.00079,0.845328,0.488374,0.355587,7.2286,1
-0.876567,1.34263,1.29513,0.895451,1.20047,0.893869,0.398636,0.171604,3.51762,1
1.45881,-0.845217,1.17388,0.862385,1.18883,0.891009,0.252754,0.355587,7.2286,1
1.45881,-0.84064,1.16732,0.874741,0.603682,0.763351,0.909453,0.14532,2.98748,1
1.45881,-0.84064,0.549743,0.705572,0.235739,0.673583,0.490905,-0.143796,-2.84406,1
1.45881,-0.84064,1.11298,0.859839,0.191569,0.662805,1.33617,-0.196362,-3.90434,1
1.45881,-0.84064,1.01329,0.832543,0.232374,0.672758,1.1453,-0.170079,-3.3742,1
1.45881,-0.84064,1.63642,1.0032,1.39131,0.955553,0.632415,0.38187,7.75874,1
1.45881,-0.845217,1.33991,0.907682,0.346094,0.686287,1.46042,-0.301496,-6.0249,1
1.45881,-0.845217,1.42638,0.931252,1.35696,0.931851,0.398406,0.171604,3.51762,1
1.45881,-0.84064,1.00729,0.830887,0.472575,0.731345,0.8456,-0.406629,-8.14546,1
1.45881,-0.84064,0.888371,0.798323,0.333334,0.697377,0.847671,-0.064946,-1.25364,1
1.45881,-0.845217,0.877813,0.781652,0.590782,0.745735,0.528872,-0.064946,-1.25364,1
1.45881,-0.84064,1.49717,0.965059,1.31475,0.936874,0.536348,0.171604,3.51762,1
1.45881,-0.845217,1.246,0.882042,0.800554,0.796695,0.785084,-0.0912293,-1.78378,1
1.45881,-0.845217,1.17454,0.862573,0.669447,0.764836,0.841573,-0.064946,-1.25364,1
1.16078,-0.845217,0.414269,0.390402,0.205171,0.370294,0.336739,0.171604,3.51762,1
1.16078,-0.845217,0.587417,0.433554,0.0659297,0.339388,0.748499,0.329303,6.69846,1
1.16078,-0.845217,0.309358,0.36426,0.0401291,0.33365,0.384139,0.22417,4.5779,1
1.16078,-0.845217,0.396599,0.385986,-0.264013,0.266137,0.883452,-0.064946,-1.25364,1
1.16078,-0.845217,0.593419,0.435046,0.481269,0.431575,0.265065,0.250453,5.10804,1
